"","ID_ENTIDAD","ID_MUNICIPIO","ID_HORA","ID_MINUTO","ID_DIA","DIASEMANA","TIPACCID","AUTOMOVIL","CAMPASAJ","PASCAMION","CAMIONETA","CAMION","TRACTOR","MOTOCICLET","CAUSAACCI","SEXO","ALIENTO","CINTURON","ID_EDAD","CLASACC","REGION","OTROSV"
"5040","08","019","21","00","21",3,9,2,0,0,0,0,0,0,2,3,2,3,52,0,0,0
"5041","08","019","00","36","22",4,8,1,0,0,0,0,0,0,2,2,2,3,58,0,0,1
"5042","08","019","06","40","22",4,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5043","08","019","07","42","22",4,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5044","08","019","08","45","22",4,7,1,0,0,0,0,0,0,2,3,2,3,99,0,0,0
"5045","08","019","09","07","22",4,7,1,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5046","08","019","11","10","22",4,9,2,0,0,0,0,0,0,2,2,2,3,30,0,0,0
"5047","08","019","11","10","22",4,9,3,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5048","08","019","12","20","22",4,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5049","08","019","14","38","22",4,9,2,0,0,0,0,0,0,2,3,2,3,31,0,0,0
"5050","08","019","14","45","22",4,9,2,0,0,0,0,0,0,2,2,2,3,33,0,0,0
"5051","08","019","15","30","22",4,9,2,0,0,0,0,0,0,2,3,2,3,25,0,0,0
"5052","08","019","15","40","22",4,9,2,0,0,0,0,1,0,2,2,2,3,69,0,0,0
"5053","08","019","16","30","22",4,9,1,0,0,0,0,0,0,2,2,2,3,99,0,0,1
"5054","08","019","16","37","22",4,9,1,0,0,0,1,0,0,2,2,2,3,24,0,0,0
"5055","08","019","16","46","22",4,8,1,0,0,0,0,0,0,2,2,2,3,57,0,0,0
"5056","08","019","17","09","22",4,9,2,0,0,0,0,0,0,2,2,2,3,38,0,0,0
"5057","08","019","17","50","22",4,9,2,0,0,0,0,0,0,2,2,2,3,36,0,0,0
"5058","08","019","18","22","22",4,9,2,0,0,0,0,0,0,2,2,2,3,52,0,0,0
"5059","08","019","18","30","22",4,8,1,0,0,0,0,0,0,6,2,2,3,46,0,0,0
"5060","08","019","18","50","22",4,9,2,0,0,0,0,0,0,2,2,2,3,42,0,0,0
"5061","08","019","19","00","22",4,9,2,0,0,0,0,0,0,2,3,2,3,36,0,0,0
"5062","08","019","21","04","22",4,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5063","08","019","21","15","22",4,11,0,0,0,0,0,1,0,2,2,2,3,33,0,0,0
"5064","08","019","06","22","23",5,8,1,0,0,0,0,0,0,6,2,2,3,37,0,0,0
"5065","08","019","07","59","23",5,9,3,0,0,0,0,0,0,2,2,2,3,20,0,0,0
"5066","08","019","08","00","23",5,9,2,0,0,0,0,0,0,2,3,2,3,28,0,0,0
"5067","08","019","08","40","23",5,8,1,0,0,0,0,0,0,2,2,2,3,49,0,0,0
"5068","08","019","10","22","23",5,9,2,0,0,0,0,0,0,2,3,2,3,54,0,0,0
"5069","08","019","10","23","23",5,9,1,0,0,0,0,0,0,2,2,2,3,28,0,0,1
"5070","08","019","10","30","23",5,9,2,0,0,0,0,0,0,2,2,2,3,25,0,0,0
"5071","08","019","10","47","23",5,9,2,0,0,0,0,0,0,2,2,2,3,32,0,0,0
"5072","08","019","10","58","23",5,9,2,0,0,0,0,0,0,2,3,2,3,26,0,0,0
"5073","08","019","11","11","23",5,8,0,0,1,0,0,0,0,2,2,2,3,50,0,0,0
"5074","08","019","11","15","23",5,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5075","08","019","12","23","23",5,9,2,0,0,0,0,0,0,2,3,2,3,37,0,0,0
"5076","08","019","12","50","23",5,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5077","08","019","12","52","23",5,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5078","08","019","13","00","23",5,7,1,0,0,0,0,0,0,2,3,2,3,47,0,0,0
"5079","08","019","14","30","23",5,9,2,0,0,0,0,0,0,2,2,2,3,43,0,0,0
"5080","08","019","14","58","23",5,9,3,0,0,0,0,0,0,2,2,2,3,53,0,0,0
"5081","08","019","15","15","23",5,9,1,0,0,0,0,0,0,2,2,2,3,32,0,0,1
"5082","08","019","15","40","23",5,7,0,0,1,0,0,0,0,2,2,2,3,41,0,0,0
"5083","08","019","17","15","23",5,9,2,0,0,0,0,0,0,2,3,2,3,28,0,0,0
"5084","08","019","17","18","23",5,9,2,0,0,0,0,0,0,2,3,2,3,51,0,0,0
"5085","08","019","19","10","23",5,6,1,0,0,0,0,0,1,5,2,2,3,44,0,0,0
"5086","08","019","19","55","23",5,9,2,0,0,0,0,0,0,2,3,2,3,32,0,0,0
"5087","08","019","20","31","23",5,13,1,0,0,0,0,0,1,2,2,2,3,24,0,1,0
"5088","08","019","21","14","23",5,7,1,0,0,0,0,0,0,2,2,2,3,51,0,0,0
"5089","08","019","23","00","23",5,13,1,0,0,0,0,0,0,5,2,2,3,28,0,0,0
"5090","08","019","00","25","24",2,7,1,0,0,0,0,0,0,2,2,2,3,20,0,0,0
"5091","08","019","01","23","24",2,7,1,0,0,0,0,0,0,2,3,2,3,48,0,0,0
"5092","08","019","03","00","24",2,7,1,0,0,0,0,0,0,5,2,2,3,99,0,0,0
"5093","08","019","04","33","24",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5094","08","019","05","27","24",2,9,2,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5095","08","019","07","30","24",2,9,2,0,0,0,0,0,0,2,2,2,3,29,0,0,0
"5096","08","019","08","20","24",2,6,1,0,0,0,0,0,1,2,2,2,3,99,1,0,0
"5097","08","019","09","37","24",2,9,3,0,0,0,0,0,0,2,2,2,3,37,0,0,0
"5098","08","019","09","40","24",2,9,2,0,0,0,0,0,0,2,2,2,3,36,0,0,0
"5099","08","019","09","40","24",2,9,1,0,0,0,0,1,0,2,3,2,3,48,0,0,0
"5100","08","019","10","28","24",2,9,2,0,0,0,0,0,0,5,2,2,3,99,0,0,0
"5101","08","019","10","30","24",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5102","08","019","10","45","24",2,7,1,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5103","08","019","11","15","24",2,6,1,0,0,0,0,0,1,2,2,2,3,99,0,0,0
"5104","08","019","11","32","24",2,9,2,0,0,0,0,0,0,2,2,2,3,60,0,0,0
"5105","08","019","11","32","24",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5106","08","019","11","38","24",2,9,2,0,0,0,0,0,0,2,3,2,3,32,0,0,0
"5107","08","019","11","50","24",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5108","08","019","12","01","24",2,9,2,0,0,0,0,0,0,2,3,2,3,99,0,0,0
"5109","08","019","12","05","24",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5110","08","019","12","15","24",2,9,2,0,0,0,0,0,0,2,2,2,3,30,0,0,0
"5111","08","019","12","30","24",2,9,2,0,0,0,0,0,0,2,2,2,3,54,0,0,0
"5112","08","019","13","10","24",2,9,2,0,0,0,0,0,0,2,3,2,3,37,0,0,0
"5113","08","019","13","40","24",2,9,2,0,0,0,0,0,0,2,3,2,3,99,0,0,0
"5114","08","019","14","00","24",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5115","08","019","14","45","24",2,9,2,0,0,0,0,0,0,2,2,2,3,68,0,0,0
"5116","08","019","14","47","24",2,9,2,0,0,0,0,0,0,2,2,2,3,29,0,0,0
"5117","08","019","15","12","24",2,9,2,0,0,0,0,0,0,2,2,2,3,25,0,0,0
"5118","08","019","16","45","24",2,6,1,0,0,0,0,0,1,2,2,2,3,37,0,0,0
"5119","08","019","20","30","24",2,9,2,0,0,0,0,0,0,2,2,2,3,46,0,0,0
"5120","08","019","20","30","24",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5121","08","019","20","45","24",2,9,2,0,0,0,0,0,0,2,3,2,3,52,0,0,0
"5122","08","019","21","20","24",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5123","08","019","22","39","24",2,9,2,0,0,0,0,0,0,2,2,2,3,24,0,0,0
"5124","08","019","00","37","25",7,7,1,0,0,0,0,0,0,2,2,2,3,35,0,1,0
"5125","08","019","02","57","25",7,9,5,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5126","08","019","03","01","25",7,7,1,0,0,0,0,0,0,5,4,3,3,0,0,0,0
"5127","08","019","03","15","25",7,9,3,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5128","08","019","05","20","25",7,7,1,0,0,0,0,0,0,2,2,2,3,27,0,0,0
"5129","08","019","05","29","25",7,7,1,0,0,0,0,0,0,5,2,2,3,30,0,0,0
"5130","08","019","06","35","25",7,7,1,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5131","08","019","07","08","25",7,7,1,0,0,0,0,0,0,2,2,2,3,30,0,0,0
"5132","08","019","08","40","25",7,7,1,0,0,0,0,0,0,5,2,2,3,18,0,0,0
"5133","08","019","09","54","25",7,8,1,0,0,0,0,0,0,2,3,2,3,37,0,0,0
"5134","08","019","11","45","25",7,9,2,0,0,0,0,0,0,2,3,2,3,23,0,0,0
"5135","08","019","12","00","25",7,9,2,0,0,0,0,0,0,2,2,2,3,58,0,0,0
"5136","08","019","14","09","25",7,9,2,0,0,0,0,0,0,2,2,2,3,34,0,0,0
"5137","08","019","14","14","25",7,7,1,0,0,0,0,0,0,2,4,3,3,0,0,1,0
"5138","08","019","15","35","25",7,9,2,0,0,0,0,0,0,2,2,2,3,47,0,0,0
"5139","08","019","17","00","25",7,7,1,0,0,0,0,0,0,2,2,2,3,18,0,0,0
"5140","08","019","17","34","25",7,9,2,0,0,0,0,0,0,2,2,2,3,56,0,0,0
"5141","08","019","17","35","25",7,9,2,0,0,0,0,0,0,2,2,2,3,52,0,0,0
"5142","08","019","18","47","25",7,9,2,0,0,0,0,0,0,2,2,2,3,49,0,0,0
"5143","08","019","19","23","25",7,9,3,0,0,0,0,0,0,2,2,2,3,36,0,0,0
"5144","08","019","21","28","25",7,9,2,0,0,0,0,0,0,2,3,2,3,48,0,0,0
"5145","08","019","21","33","25",7,7,1,0,0,0,0,0,0,5,2,2,3,25,0,0,0
"5146","08","019","22","05","25",7,9,3,0,0,0,0,0,0,2,2,2,3,28,0,0,0
"5147","08","019","22","57","25",7,9,2,0,0,0,0,0,0,2,2,2,3,24,0,0,0
"5148","08","019","00","05","26",6,7,1,0,0,0,0,0,0,5,2,2,3,26,0,0,0
"5149","08","019","00","15","26",6,7,1,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5150","08","019","00","23","26",6,7,1,0,0,0,0,0,0,2,2,2,3,45,0,0,0
"5151","08","019","06","40","26",6,9,2,0,0,0,0,0,0,2,2,2,3,27,0,0,0
"5152","08","019","08","00","26",6,9,2,0,0,0,0,0,0,2,2,2,3,38,0,0,0
"5153","08","019","10","30","26",6,6,1,0,0,0,0,0,1,2,2,2,3,37,0,0,0
"5154","08","019","11","00","26",6,9,2,0,0,0,0,0,0,2,3,2,3,25,0,0,0
"5155","08","019","12","40","26",6,9,2,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5156","08","019","12","50","26",6,9,2,0,0,0,0,0,0,2,3,2,3,99,0,0,0
"5157","08","019","13","30","26",6,7,1,0,0,0,0,0,0,5,3,2,3,32,0,0,0
"5158","08","019","14","25","26",6,9,2,0,0,0,0,0,0,2,2,2,3,46,0,0,0
"5159","08","019","14","35","26",6,9,2,0,0,0,0,0,0,2,2,2,3,18,0,0,0
"5160","08","019","16","00","26",6,9,2,0,0,0,0,0,0,5,3,2,3,52,0,0,0
"5161","08","019","16","30","26",6,9,2,0,0,0,0,0,0,2,2,2,3,25,0,0,0
"5162","08","019","17","00","26",6,9,2,0,0,0,0,0,0,2,2,2,3,41,0,0,0
"5163","08","019","17","02","26",6,9,3,0,0,0,0,0,0,2,3,2,3,45,0,0,0
"5164","08","019","17","03","26",6,9,2,0,0,0,0,0,0,2,2,2,3,29,0,0,0
"5165","08","019","17","15","26",6,9,2,0,0,0,0,0,0,2,2,2,3,75,0,0,0
"5166","08","019","17","30","26",6,9,2,0,0,0,0,0,0,2,2,2,3,23,0,0,0
"5167","08","019","17","30","26",6,7,1,0,0,0,0,0,0,5,2,2,3,41,0,0,0
"5168","08","019","17","50","26",6,9,2,0,0,0,0,0,0,2,2,2,3,25,0,0,0
"5169","08","019","18","47","26",6,9,2,0,0,0,0,0,0,2,3,2,3,72,0,0,0
"5170","08","019","21","40","26",6,7,1,0,0,0,0,0,0,2,3,2,3,48,0,0,0
"5171","08","019","21","52","26",6,9,2,0,0,0,0,0,0,2,3,2,3,28,0,0,0
"5172","08","019","00","22","27",1,9,2,0,0,0,0,0,0,2,2,2,3,19,0,0,0
"5173","08","019","00","38","27",1,7,1,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5174","08","019","04","14","27",1,7,1,0,0,0,0,0,0,2,2,2,3,59,0,0,0
"5175","08","019","07","36","27",1,9,2,0,0,0,0,0,0,2,3,2,3,52,0,0,0
"5176","08","019","08","30","27",1,9,2,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5177","08","019","11","30","27",1,9,2,0,0,0,0,0,0,2,2,2,3,43,0,0,0
"5178","08","019","12","20","27",1,9,2,0,0,0,0,0,0,2,2,2,3,40,0,0,0
"5179","08","019","12","30","27",1,9,2,0,0,0,0,0,0,2,2,2,3,45,0,0,0
"5180","08","019","13","00","27",1,7,1,0,0,0,0,0,0,2,3,2,3,18,0,0,0
"5181","08","019","13","20","27",1,6,1,0,0,0,0,0,1,2,2,2,3,41,0,0,0
"5182","08","019","14","18","27",1,9,2,0,0,0,0,0,0,2,2,2,3,34,0,0,0
"5183","08","019","15","20","27",1,9,2,0,0,0,0,0,0,2,3,2,3,32,0,0,0
"5184","08","019","15","30","27",1,9,2,0,0,0,0,0,0,2,2,2,3,50,0,0,0
"5185","08","019","15","40","27",1,9,2,0,0,0,0,0,0,2,2,2,3,79,0,0,0
"5186","08","019","17","25","27",1,9,2,0,0,0,0,0,0,2,3,2,3,18,0,0,0
"5187","08","019","18","30","27",1,9,2,0,0,0,0,0,0,2,3,2,3,47,0,0,0
"5188","08","019","20","00","27",1,7,1,0,0,0,0,0,0,5,2,2,3,18,0,0,0
"5189","08","019","20","10","27",1,9,2,0,0,0,0,0,0,2,2,2,3,27,0,0,0
"5190","08","019","00","30","28",3,7,1,0,0,0,0,0,0,2,2,2,3,37,0,0,0
"5191","08","019","06","37","28",3,9,2,0,0,0,0,0,0,2,2,2,3,63,0,0,0
"5192","08","019","07","00","28",3,7,1,0,0,0,0,0,0,5,2,2,3,99,0,0,0
"5193","08","019","09","30","28",3,9,3,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5194","08","019","13","30","28",3,9,2,0,0,0,0,0,0,2,2,2,3,37,0,0,0
"5195","08","019","13","42","28",3,9,2,0,0,0,0,0,0,2,3,2,3,40,0,0,0
"5196","08","019","13","57","28",3,9,2,0,0,0,0,0,0,2,2,2,3,29,0,0,0
"5197","08","019","14","00","28",3,9,2,0,0,0,0,0,0,2,2,2,3,37,0,0,0
"5198","08","019","16","35","28",3,6,1,0,0,0,0,0,1,2,4,3,3,0,0,0,0
"5199","08","019","16","45","28",3,6,1,0,0,0,0,0,1,2,2,2,3,38,0,0,0
"5200","08","019","19","40","28",3,9,2,0,0,0,0,0,0,2,2,2,3,50,0,0,0
"5201","08","019","20","40","28",3,8,1,0,0,0,0,0,0,2,2,2,3,48,0,0,0
"5202","08","019","21","57","28",3,7,1,0,0,0,0,0,0,5,3,2,3,47,0,0,0
"5203","08","019","07","15","29",4,11,0,0,0,0,0,1,0,2,2,2,3,31,0,0,0
"5204","08","019","08","09","29",4,9,2,0,0,0,0,0,0,2,3,2,3,23,0,0,0
"5205","08","019","08","31","29",4,6,1,0,0,0,0,0,1,2,2,2,3,23,0,0,0
"5206","08","019","09","20","29",4,9,2,0,0,0,0,0,0,2,2,2,3,32,0,0,0
"5207","08","019","09","40","29",4,9,2,0,0,0,0,0,0,2,2,2,3,48,0,0,0
"5208","08","019","10","50","29",4,9,2,0,0,0,0,0,0,2,2,2,3,28,0,0,0
"5209","08","019","11","00","29",4,9,2,0,0,0,0,0,0,2,3,2,3,70,0,0,0
"5210","08","019","11","45","29",4,9,2,0,0,0,0,0,0,2,2,2,3,30,0,0,0
"5211","08","019","12","03","29",4,9,2,0,0,0,0,0,0,2,2,2,3,20,0,0,0
"5212","08","019","12","13","29",4,9,2,0,0,0,0,0,0,2,2,2,3,55,0,0,0
"5213","08","019","13","47","29",4,9,2,0,0,0,0,0,0,2,2,2,3,69,0,0,0
"5214","08","019","13","50","29",4,9,2,0,0,0,0,0,0,2,2,2,3,25,0,0,0
"5215","08","019","14","00","29",4,9,2,0,0,0,0,0,0,2,3,2,3,34,0,0,0
"5216","08","019","14","05","29",4,9,2,0,0,0,0,0,0,2,3,2,3,27,0,0,0
"5217","08","019","14","05","29",4,13,1,0,0,0,0,0,1,2,2,2,3,22,0,0,0
"5218","08","019","14","22","29",4,9,2,0,0,0,0,0,0,2,2,2,3,22,0,0,0
"5219","08","019","14","30","29",4,8,1,0,0,0,0,0,0,2,2,2,3,78,0,0,0
"5220","08","019","14","45","29",4,7,1,0,0,0,0,0,0,2,2,2,3,21,0,0,0
"5221","08","019","15","21","29",4,9,2,0,0,0,0,0,0,2,3,2,3,31,0,0,0
"5222","08","019","15","25","29",4,9,2,0,0,0,0,0,0,2,2,2,3,48,0,0,0
"5223","08","019","15","35","29",4,6,1,0,0,0,0,0,1,2,2,2,3,19,0,0,0
"5224","08","019","16","00","29",4,9,2,0,0,0,0,0,0,2,2,2,3,29,0,0,0
"5225","08","019","17","00","29",4,9,1,0,0,0,1,0,0,2,2,2,3,38,0,0,0
"5226","08","019","17","40","29",4,9,2,0,0,0,0,0,0,2,2,2,3,34,0,0,0
"5227","08","019","18","01","29",4,1,0,0,1,0,0,0,0,2,2,2,3,44,0,0,0
"5228","08","019","18","10","29",4,9,2,0,0,0,0,0,0,2,2,2,3,35,0,0,0
"5229","08","019","18","18","29",4,9,2,0,0,0,0,0,0,2,2,2,3,28,0,0,0
"5230","08","019","18","53","29",4,9,3,0,0,0,0,0,0,2,2,2,3,42,0,0,0
"5231","08","019","19","55","29",4,9,2,0,0,0,0,0,0,2,2,2,3,31,0,0,0
"5232","08","019","20","45","29",4,7,1,0,0,0,0,0,0,5,2,2,3,44,0,0,0
"5233","08","019","21","56","29",4,11,0,0,0,0,0,1,0,2,2,2,3,61,0,0,0
"5234","08","019","02","10","30",5,13,1,0,0,0,0,0,0,5,4,3,3,0,0,0,0
"5235","08","019","07","33","30",5,9,2,0,0,0,0,0,0,5,2,2,3,26,0,0,0
"5236","08","019","07","56","30",5,13,1,0,0,0,0,0,0,5,3,2,3,99,0,0,0
"5237","08","019","08","00","30",5,9,2,0,0,0,0,0,0,2,3,2,3,30,0,0,0
"5238","08","019","08","00","30",5,7,1,0,0,0,0,0,0,2,3,2,3,30,0,0,0
"5239","08","019","08","10","30",5,9,2,0,0,0,0,0,0,2,3,2,3,31,0,0,0
"5240","08","019","08","25","30",5,9,2,0,0,0,0,0,0,2,3,2,3,51,0,0,0
"5241","08","019","08","40","30",5,9,2,0,0,0,0,0,0,5,2,2,3,99,0,0,0
"5242","08","019","08","45","30",5,9,5,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5243","08","019","09","00","30",5,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5244","08","019","09","11","30",5,9,3,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5245","08","019","12","20","30",5,9,2,0,0,0,0,0,0,2,3,2,3,99,0,0,0
"5246","08","019","13","00","30",5,7,1,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5247","08","019","13","40","30",5,9,2,0,0,0,0,0,0,2,2,2,3,50,0,0,0
"5248","08","019","14","40","30",5,8,1,0,0,0,0,0,0,6,3,2,3,99,0,0,0
"5249","08","019","14","49","30",5,8,1,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5250","08","019","15","50","30",5,9,2,0,0,0,0,0,0,2,2,2,3,55,0,0,0
"5251","08","019","16","20","30",5,9,2,0,0,0,0,0,0,2,2,2,3,45,0,0,0
"5252","08","019","16","48","30",5,9,2,0,0,0,0,0,0,2,2,2,3,34,0,0,0
"5253","08","019","18","00","30",5,9,2,0,0,0,0,0,0,2,2,2,3,21,0,0,0
"5254","08","019","18","00","30",5,9,2,0,0,0,0,0,0,2,2,2,3,58,0,0,0
"5255","08","019","19","10","30",5,9,2,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5256","08","019","19","45","30",5,7,1,0,0,0,0,0,0,2,2,2,3,35,0,0,0
"5257","08","019","20","40","30",5,7,1,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5258","08","019","21","00","30",5,7,1,0,0,0,0,0,0,2,2,2,3,20,0,0,0
"5259","08","019","21","16","30",5,9,2,0,0,0,0,0,0,2,3,2,3,31,0,0,0
"5260","08","019","21","57","30",5,8,1,0,0,0,0,0,0,2,2,2,3,28,0,0,0
"5261","08","019","02","30","31",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,1,0
"5262","08","019","07","50","31",2,7,1,0,0,0,0,0,0,2,2,2,3,20,0,0,0
"5263","08","019","08","00","31",2,9,2,0,0,0,0,0,0,2,2,2,3,57,0,0,0
"5264","08","019","09","10","31",2,9,2,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5265","08","019","10","00","31",2,7,1,0,0,0,0,0,0,2,2,2,3,26,0,0,0
"5266","08","019","11","05","31",2,9,2,0,0,0,0,0,0,2,2,2,3,31,0,0,0
"5267","08","019","11","55","31",2,9,2,0,0,0,0,0,0,2,2,2,3,53,0,0,0
"5268","08","019","12","09","31",2,7,1,0,0,0,0,0,0,2,3,2,3,26,0,0,0
"5269","08","019","12","30","31",2,9,2,0,0,0,0,0,0,2,2,2,3,28,0,0,0
"5270","08","019","14","00","31",2,9,2,0,0,0,0,0,0,2,2,2,3,18,0,0,0
"5271","08","019","14","45","31",2,9,2,0,0,0,0,0,0,2,3,2,3,99,0,0,0
"5272","08","019","15","12","31",2,9,2,0,0,0,0,0,0,2,3,2,3,36,0,0,0
"5273","08","019","15","22","31",2,9,2,0,0,0,0,0,0,2,2,2,3,33,0,0,0
"5274","08","019","15","30","31",2,9,1,0,0,0,0,1,0,2,2,2,3,33,0,0,0
"5275","08","019","17","00","31",2,9,2,0,0,0,0,0,0,2,2,2,3,21,0,0,0
"5276","08","019","17","15","31",2,8,1,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5277","08","019","17","38","31",2,8,1,0,0,0,0,0,0,2,2,2,3,99,0,0,0
"5278","08","019","22","19","31",2,7,1,0,0,0,0,0,0,2,3,2,3,19,0,0,0
"5279","08","019","22","20","31",2,6,1,0,0,0,0,0,1,2,2,2,3,23,0,0,0
"5280","08","021","08","00","01",4,9,2,0,0,0,0,0,0,2,2,3,3,44,0,0,0
"5281","08","021","10","43","01",4,9,2,0,0,0,0,0,0,2,3,3,3,40,0,0,0
"5282","08","021","21","08","01",4,6,1,0,0,0,0,0,1,2,2,3,3,19,0,0,0
"5283","08","021","13","55","02",5,9,2,0,0,0,0,0,0,2,2,3,3,42,0,0,0
"5284","08","021","17","00","02",5,6,1,0,0,0,0,0,1,2,4,3,3,0,0,0,0
"5285","08","021","19","00","02",5,7,1,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5286","08","021","19","00","02",5,6,1,0,0,0,0,0,1,2,2,3,3,56,0,0,0
"5287","08","021","19","20","02",5,6,1,0,0,0,0,0,1,2,3,3,3,26,0,0,0
"5288","08","021","00","40","03",2,7,1,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5289","08","021","02","16","03",2,9,2,0,0,0,0,0,0,2,3,3,3,21,0,0,0
"5290","08","021","05","56","03",2,7,1,0,0,0,0,0,0,2,3,3,3,75,0,0,0
"5291","08","021","13","05","03",2,9,2,0,0,0,0,0,0,2,2,3,3,67,0,0,0
"5292","08","021","14","00","03",2,9,2,0,0,0,0,0,0,2,3,3,3,26,0,0,0
"5293","08","021","10","00","04",7,9,1,0,1,0,0,0,0,2,3,3,3,33,0,0,0
"5294","08","021","14","15","04",7,6,1,0,0,0,0,0,1,2,2,3,3,49,0,0,0
"5295","08","021","15","00","04",7,9,2,0,0,0,0,0,0,2,2,3,3,27,0,0,0
"5296","08","021","02","01","05",6,9,3,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5297","08","021","14","07","05",6,9,2,0,0,0,0,0,0,2,3,3,3,48,0,0,0
"5298","08","021","18","00","05",6,7,1,0,0,0,0,0,0,2,2,3,3,27,0,0,0
"5299","08","021","18","55","05",6,13,1,0,0,0,0,0,0,2,2,3,3,24,0,0,0
"5300","08","021","19","00","05",6,9,2,0,0,0,0,0,0,2,3,3,3,40,0,0,0
"5301","08","021","09","33","06",1,7,1,0,0,0,0,0,0,4,2,3,3,25,0,0,0
"5302","08","021","09","40","06",1,9,2,0,0,0,0,0,0,2,3,3,3,47,0,0,0
"5303","08","021","12","00","06",1,9,2,0,0,0,0,0,0,2,2,3,3,56,0,0,0
"5304","08","021","12","15","06",1,9,2,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5305","08","021","12","19","06",1,6,1,0,0,0,0,0,1,2,3,3,3,45,0,0,0
"5306","08","021","15","15","06",1,9,2,0,0,0,0,0,0,2,3,3,3,28,0,0,0
"5307","08","021","19","11","06",1,6,1,0,0,0,0,0,1,2,2,3,3,20,0,0,0
"5308","08","021","13","15","07",3,9,2,0,0,0,0,0,0,2,3,3,3,52,0,0,0
"5309","08","021","14","20","07",3,9,2,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5310","08","021","14","35","07",3,6,1,0,0,0,0,0,1,2,2,3,3,18,0,0,0
"5311","08","021","17","15","07",3,6,1,0,0,0,0,0,1,2,2,3,3,19,0,0,0
"5312","08","021","20","35","07",3,9,2,0,0,0,0,0,0,2,2,3,3,20,0,0,0
"5313","08","021","20","43","07",3,4,1,0,0,0,0,0,0,2,2,3,3,55,0,0,1
"5314","08","021","23","30","07",3,7,1,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5315","08","021","10","15","08",4,9,2,0,0,0,0,0,0,2,2,3,3,26,0,0,0
"5316","08","021","17","50","08",4,9,3,0,0,0,0,0,0,2,2,3,3,23,0,0,0
"5317","08","021","18","23","08",4,9,2,0,0,0,0,0,0,2,2,3,3,29,0,0,0
"5318","08","021","22","30","08",4,7,1,0,0,0,0,0,0,2,2,3,3,29,0,0,0
"5319","08","021","11","20","09",5,9,2,0,0,0,0,0,0,2,2,3,3,26,0,0,0
"5320","08","021","12","35","09",5,9,2,0,0,0,0,0,0,2,2,3,3,40,0,0,0
"5321","08","021","14","35","09",5,9,2,0,0,0,0,0,0,2,3,3,3,21,0,0,0
"5322","08","021","16","21","09",5,13,1,0,0,0,0,0,0,2,2,3,3,36,0,0,0
"5323","08","021","17","08","09",5,9,2,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5324","08","021","18","49","09",5,9,2,0,0,0,0,0,0,2,4,3,3,0,0,0,0
"5325","08","021","18","50","09",5,9,2,0,0,0,0,0,0,2,2,3,3,35,0,0,0
"5326","08","021","20","52","09",5,7,1,0,0,0,0,0,0,2,2,3,3,44,0,0,0
"5327","08","021","08","11","10",2,9,2,0,0,0,0,0,0,2,3,3,3,56,0,0,0
